fecha,cliente,segmento,pais,ciudad,responsable_cuenta,producto,plan,canal,estado,ingresos,cantidad,margen_bruto,tickets_soporte,nps,riesgo_churn,comentarios
2025-04-17,Cliente 081,Mediana empresa,Perú,Lima,Ana Torres,Pagos,Escala,Prospección,En riesgo,4095.39,6,1845.33,2,9,13.8,Está satisfecho con la automatización pero quiere más campos del CRM
2025-04-18,Cliente 020,Pyme,México,Guadalajara,Daniel Ortiz,Analítica,Inicio,Entrada,Expansión,466.12,3,336.13,2,9,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-04-19,Cliente 029,Enterprise,Chile,Santiago,Sofía Vega,Automatización,Enterprise,Aliado,En riesgo,17898.86,21,13676.62,0,9,0,El cliente pidió reportes más rápidos y dashboards más claros
2025-04-20,Cliente 078,Pyme,México,Guadalajara,Daniel Ortiz,Automatización,Escala,Aliado,Activo,1777.69,2,930.3,0,8,0,Alta adopción por parte del equipo de operaciones
2025-04-21,Cliente 001,Enterprise,Estados Unidos,Nueva York,Luis Rivera,Sincronización CRM,Inicio,Referido,Perdido,5798.91,16,4075.45,1,7,14.6,Alta adopción por parte del equipo de operaciones
2025-04-22,Cliente 042,Enterprise,Colombia,Medellín,Carlos Méndez,Sincronización CRM,Crecimiento,Referido,Activo,7244.0,14,3912.1,3,7,25.9,Está satisfecho con la automatización pero quiere más campos del CRM
2025-04-23,Cliente 069,Mediana empresa,México,CDMX,Sofía Vega,Analítica,Crecimiento,Referido,Activo,2904.05,6,2031.6,1,5,20.7,El cliente pidió reportes más rápidos y dashboards más claros
2025-04-24,Cliente 047,Mediana empresa,Estados Unidos,Miami,Ana Torres,Sincronización CRM,Crecimiento,Aliado,Activo,2156.84,11,1660.45,3,7,37.6,Necesita apoyo de onboarding y documentación más clara
2025-04-25,Cliente 016,Enterprise,Chile,Valparaíso,Ana Torres,Soporte IA,Crecimiento,Entrada,Activo,10192.09,17,4551.35,3,3,53.6,Alta adopción por parte del equipo de operaciones
2025-04-26,Cliente 032,Pyme,México,Guadalajara,Luis Rivera,Automatización,Crecimiento,Aliado,Activo,1196.9,3,680.02,0,5,23.9,Necesita apoyo de onboarding y documentación más clara
2025-04-27,Cliente 008,Enterprise,Colombia,Bogotá,Daniel Ortiz,Automatización,Inicio,Referido,Activo,7352.71,20,5406.83,0,6,20.4,Bajo uso durante el último mes
2025-04-28,Cliente 021,Pyme,Colombia,Medellín,Luis Rivera,Automatización,Crecimiento,Entrada,Activo,858.75,5,533.58,3,8,22.4,Bajo uso durante el último mes
2025-04-29,Cliente 049,Pyme,Perú,Arequipa,Luis Rivera,Sincronización CRM,Inicio,Entrada,Activo,489.86,1,343.08,0,8,0,El cliente pidió reportes más rápidos y dashboards más claros
2025-04-30,Cliente 040,Pyme,Colombia,Bogotá,Luis Rivera,Sincronización CRM,Inicio,Entrada,Activo,556.06,4,296.52,0,7,1.1,Preocupación de precio durante la conversación de renovación
2025-05-01,Cliente 041,Mediana empresa,Chile,Santiago,Ana Torres,Sincronización CRM,Crecimiento,Entrada,En riesgo,2510.27,8,1754.73,3,6,38.5,El cliente pidió reportes más rápidos y dashboards más claros
2025-05-02,Cliente 038,Pyme,Chile,Santiago,Ana Torres,Automatización,Escala,Aliado,Activo,1936.0,6,1172.96,4,5,64.6,Necesita apoyo de onboarding y documentación más clara
2025-05-03,Cliente 044,Pyme,Chile,Valparaíso,Ana Torres,Soporte IA,Inicio,Entrada,Expansión,879.48,1,548.87,1,7,3.3,Alta adopción por parte del equipo de operaciones
2025-05-04,Cliente 064,Pyme,Colombia,Medellín,Luis Rivera,Analítica,Inicio,Prospección,Activo,593.18,6,347.52,2,10,3.3,Alta adopción por parte del equipo de operaciones
2025-05-05,Cliente 073,Pyme,Colombia,Medellín,Sofía Vega,Soporte IA,Escala,Aliado,Activo,1314.86,3,794.82,0,6,3.7,El cliente pidió reportes más rápidos y dashboards más claros
2025-05-06,Cliente 080,Enterprise,Colombia,Bogotá,Daniel Ortiz,Analítica,Inicio,Entrada,Activo,5205.52,19,2323.08,3,4,46.9,Está satisfecho con la automatización pero quiere más campos del CRM
2025-05-07,Cliente 014,Pyme,Chile,Valparaíso,Sofía Vega,Automatización,Crecimiento,Entrada,Expansión,990.91,5,771.64,0,7,3.5,Necesita apoyo de onboarding y documentación más clara
2025-05-08,Cliente 061,Pyme,Colombia,Cali,Ana Torres,Pagos,Escala,Entrada,Expansión,1482.96,2,875.58,2,10,7.1,Necesita apoyo de onboarding y documentación más clara
2025-05-09,Cliente 011,Pyme,Colombia,Bogotá,Carlos Méndez,Soporte IA,Escala,Aliado,Activo,1255.83,5,644.74,1,6,29.0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-05-10,Cliente 022,Pyme,Estados Unidos,Austin,Sofía Vega,Pagos,Escala,Aliado,Activo,1450.21,1,906.84,2,7,29.9,Necesita apoyo de onboarding y documentación más clara
2025-05-11,Cliente 042,Mediana empresa,Perú,Arequipa,Ana Torres,Automatización,Enterprise,Aliado,Expansión,7648.92,6,4083.81,1,4,32.3,Está satisfecho con la automatización pero quiere más campos del CRM
2025-05-12,Cliente 017,Mediana empresa,Chile,Santiago,Ana Torres,Automatización,Escala,Aliado,Activo,4617.25,7,2566.82,0,4,37.4,El cliente pidió reportes más rápidos y dashboards más claros
2025-05-13,Cliente 048,Mediana empresa,Colombia,Medellín,Daniel Ortiz,Analítica,Escala,Referido,Activo,3576.97,13,1955.25,1,5,38.5,Necesita apoyo de onboarding y documentación más clara
2025-05-14,Cliente 059,Pyme,Colombia,Cali,Luis Rivera,Pagos,Crecimiento,Prospección,Perdido,899.58,3,469.55,0,4,35.1,Alta adopción por parte del equipo de operaciones
2025-05-15,Cliente 012,Mediana empresa,México,Guadalajara,Ana Torres,Soporte IA,Escala,Entrada,Activo,4476.29,5,2691.19,1,4,44.0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-05-16,Cliente 071,Pyme,Colombia,Medellín,Ana Torres,Sincronización CRM,Enterprise,Referido,Activo,1835.1,5,1260.37,0,9,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-05-17,Cliente 040,Mediana empresa,Perú,Arequipa,Luis Rivera,Analítica,Enterprise,Referido,Expansión,4412.77,9,1895.06,1,3,45.4,Varios tickets sobre confiabilidad de la integración
2025-05-18,Cliente 043,Pyme,México,Guadalajara,Luis Rivera,Pagos,Enterprise,Aliado,Expansión,1797.6,3,1358.08,1,3,42.8,Bajo uso durante el último mes
2025-05-19,Cliente 041,Pyme,México,CDMX,Luis Rivera,Pagos,Inicio,Referido,Expansión,625.14,6,403.74,0,9,0,Bajo uso durante el último mes
2025-05-20,Cliente 002,Mediana empresa,México,CDMX,Daniel Ortiz,Pagos,Enterprise,Entrada,Expansión,4919.51,12,3807.84,1,4,30.7,Preocupación de precio durante la conversación de renovación
2025-05-21,Cliente 039,Pyme,Perú,Arequipa,Carlos Méndez,Analítica,Inicio,Aliado,Expansión,620.42,1,403.16,0,6,11.2,Sponsor ejecutivo positivo y oportunidad de expansión
2025-05-22,Cliente 034,Enterprise,Colombia,Medellín,Carlos Méndez,Automatización,Crecimiento,Referido,Expansión,10487.77,16,6767.19,3,6,46.8,Está satisfecho con la automatización pero quiere más campos del CRM
2025-05-23,Cliente 021,Pyme,Colombia,Bogotá,Daniel Ortiz,Pagos,Escala,Entrada,Activo,1322.43,6,1028.51,0,7,4.9,Alta adopción por parte del equipo de operaciones
2025-05-24,Cliente 025,Mediana empresa,México,Monterrey,Daniel Ortiz,Automatización,Inicio,Prospección,Activo,1571.69,9,784.45,2,6,25.4,Alta adopción por parte del equipo de operaciones
2025-05-25,Cliente 045,Mediana empresa,Chile,Valparaíso,Sofía Vega,Soporte IA,Crecimiento,Referido,Expansión,3502.52,4,1786.4,1,10,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-05-26,Cliente 022,Mediana empresa,Estados Unidos,Austin,Sofía Vega,Soporte IA,Crecimiento,Prospección,Activo,3320.4,7,1907.74,0,5,22.7,Necesita apoyo de onboarding y documentación más clara
2025-05-27,Cliente 005,Enterprise,Colombia,Medellín,Carlos Méndez,Pagos,Escala,Prospección,Activo,8399.34,17,3874.4,2,4,39.7,Preocupación de precio durante la conversación de renovación
2025-05-28,Cliente 085,Pyme,Colombia,Medellín,Ana Torres,Analítica,Inicio,Entrada,Activo,811.45,4,434.74,2,6,25.7,Preocupación de precio durante la conversación de renovación
2025-05-29,Cliente 014,Mediana empresa,Chile,Santiago,Daniel Ortiz,Soporte IA,Escala,Referido,Perdido,3213.5,9,1720.01,1,10,0,Alta adopción por parte del equipo de operaciones
2025-05-30,Cliente 058,Pyme,Colombia,Medellín,Luis Rivera,Pagos,Inicio,Entrada,En riesgo,561.81,7,420.34,0,6,10.1,El cliente pidió reportes más rápidos y dashboards más claros
2025-05-31,Cliente 044,Mediana empresa,Colombia,Bogotá,Sofía Vega,Sincronización CRM,Inicio,Prospección,Expansión,1578.52,12,979.19,0,9,0,Alta adopción por parte del equipo de operaciones
2025-06-01,Cliente 048,Enterprise,Colombia,Bogotá,Ana Torres,Analítica,Inicio,Prospección,Activo,8474.72,17,3827.91,1,6,27.3,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-02,Cliente 089,Enterprise,Colombia,Bogotá,Ana Torres,Analítica,Enterprise,Entrada,En riesgo,19255.78,14,12856.16,2,5,42.0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-06-03,Cliente 016,Pyme,Perú,Arequipa,Sofía Vega,Analítica,Crecimiento,Aliado,Expansión,1055.8,1,565.79,0,7,0,Preocupación de precio durante la conversación de renovación
2025-06-04,Cliente 085,Mediana empresa,Perú,Lima,Ana Torres,Soporte IA,Inicio,Entrada,En riesgo,2249.7,7,1324.03,0,8,0,Varios tickets sobre confiabilidad de la integración
2025-06-05,Cliente 040,Mediana empresa,Chile,Santiago,Luis Rivera,Automatización,Enterprise,Referido,Activo,9142.68,10,6407.26,0,7,0,Alta adopción por parte del equipo de operaciones
2025-06-06,Cliente 019,Pyme,Colombia,Bogotá,Luis Rivera,Analítica,Enterprise,Aliado,Activo,1842.52,5,1089.75,0,7,0,Preocupación de precio durante la conversación de renovación
2025-06-07,Cliente 020,Pyme,México,Guadalajara,Ana Torres,Soporte IA,Inicio,Entrada,Activo,503.29,1,246.52,3,6,34.5,Bajo uso durante el último mes
2025-06-08,Cliente 014,Mediana empresa,Chile,Santiago,Luis Rivera,Analítica,Inicio,Entrada,Expansión,2024.48,10,1024.3,0,7,11.7,Bajo uso durante el último mes
2025-06-09,Cliente 013,Pyme,Perú,Arequipa,Sofía Vega,Automatización,Inicio,Aliado,Activo,714.55,3,488.89,2,8,18.0,Preocupación de precio durante la conversación de renovación
2025-06-10,Cliente 022,Pyme,Colombia,Bogotá,Carlos Méndez,Soporte IA,Inicio,Entrada,Activo,616.92,5,354.14,4,6,55.6,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-11,Cliente 077,Pyme,México,CDMX,Sofía Vega,Automatización,Crecimiento,Entrada,Activo,1355.9,1,977.24,0,6,4.9,Varios tickets sobre confiabilidad de la integración
2025-06-12,Cliente 058,Pyme,Colombia,Cali,Carlos Méndez,Soporte IA,Inicio,Referido,En riesgo,392.18,3,214.5,0,3,41.5,Está satisfecho con la automatización pero quiere más campos del CRM
2025-06-13,Cliente 015,Pyme,México,Monterrey,Ana Torres,Automatización,Enterprise,Aliado,Expansión,2918.12,5,1482.32,2,6,27.2,Preocupación de precio durante la conversación de renovación
2025-06-14,Cliente 049,Mediana empresa,Estados Unidos,Nueva York,Daniel Ortiz,Soporte IA,Enterprise,Aliado,Perdido,4953.84,3,3291.65,2,5,36.3,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-15,Cliente 025,Pyme,México,Guadalajara,Daniel Ortiz,Analítica,Crecimiento,Referido,Expansión,951.73,4,437.48,0,10,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-16,Cliente 080,Mediana empresa,Colombia,Medellín,Carlos Méndez,Analítica,Escala,Entrada,Activo,3421.25,9,1704.59,1,6,20.8,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-17,Cliente 007,Pyme,Colombia,Medellín,Daniel Ortiz,Pagos,Inicio,Entrada,En riesgo,569.54,6,327.79,2,7,12.6,Bajo uso durante el último mes
2025-06-18,Cliente 055,Pyme,Estados Unidos,Austin,Carlos Méndez,Pagos,Inicio,Referido,Activo,513.3,3,275.18,0,6,6.0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-19,Cliente 040,Pyme,México,Monterrey,Sofía Vega,Pagos,Inicio,Referido,Activo,416.93,1,250.73,0,6,9.1,Está satisfecho con la automatización pero quiere más campos del CRM
2025-06-20,Cliente 004,Enterprise,Colombia,Medellín,Ana Torres,Automatización,Crecimiento,Prospección,Expansión,13189.42,16,8295.04,0,9,0,Bajo uso durante el último mes
2025-06-21,Cliente 017,Pyme,Colombia,Cali,Sofía Vega,Analítica,Inicio,Prospección,Activo,843.16,2,383.69,0,6,8.6,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-22,Cliente 090,Pyme,Colombia,Cali,Sofía Vega,Automatización,Inicio,Aliado,Expansión,691.87,6,368.02,1,7,12.7,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-23,Cliente 020,Mediana empresa,Colombia,Bogotá,Luis Rivera,Automatización,Inicio,Entrada,En riesgo,2622.46,8,1216.43,1,2,59.4,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-24,Cliente 079,Mediana empresa,Perú,Lima,Sofía Vega,Automatización,Crecimiento,Aliado,Activo,2582.6,12,1776.97,1,9,1.0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-25,Cliente 086,Pyme,México,Guadalajara,Carlos Méndez,Soporte IA,Crecimiento,Entrada,Activo,786.77,4,410.72,0,8,0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-06-26,Cliente 006,Enterprise,Colombia,Bogotá,Sofía Vega,Soporte IA,Inicio,Aliado,Expansión,5845.89,19,4256.41,0,7,8.1,Necesita apoyo de onboarding y documentación más clara
2025-06-27,Cliente 046,Mediana empresa,México,Guadalajara,Luis Rivera,Sincronización CRM,Escala,Prospección,Expansión,4192.27,12,2490.83,2,9,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-06-28,Cliente 017,Mediana empresa,México,Monterrey,Carlos Méndez,Pagos,Crecimiento,Referido,Activo,1425.87,8,614.02,0,6,15.3,Varios tickets sobre confiabilidad de la integración
2025-06-29,Cliente 030,Enterprise,Perú,Lima,Ana Torres,Automatización,Escala,Referido,Expansión,18618.87,17,11921.39,2,9,0,El cliente pidió reportes más rápidos y dashboards más claros
2025-06-30,Cliente 023,Pyme,Chile,Valparaíso,Luis Rivera,Pagos,Crecimiento,Aliado,En riesgo,638.56,6,368.77,0,8,0,Preocupación de precio durante la conversación de renovación
2025-07-01,Cliente 012,Mediana empresa,Chile,Santiago,Luis Rivera,Analítica,Escala,Entrada,Expansión,3700.52,6,1650.09,2,7,30.2,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-02,Cliente 025,Mediana empresa,México,Guadalajara,Daniel Ortiz,Sincronización CRM,Crecimiento,Aliado,Activo,2679.87,11,1548.95,0,4,29.4,Sponsor ejecutivo positivo y oportunidad de expansión
2025-07-03,Cliente 013,Pyme,Colombia,Cali,Daniel Ortiz,Sincronización CRM,Inicio,Prospección,Activo,677.72,3,301.22,3,9,6.5,Sponsor ejecutivo positivo y oportunidad de expansión
2025-07-04,Cliente 052,Mediana empresa,México,CDMX,Daniel Ortiz,Soporte IA,Enterprise,Prospección,Activo,6431.1,5,2775.78,0,7,11.8,Varios tickets sobre confiabilidad de la integración
2025-07-05,Cliente 085,Enterprise,Colombia,Medellín,Ana Torres,Pagos,Enterprise,Entrada,Activo,16387.77,19,11244.37,2,10,0,Alta adopción por parte del equipo de operaciones
2025-07-06,Cliente 005,Pyme,Colombia,Medellín,Sofía Vega,Soporte IA,Inicio,Aliado,En riesgo,480.98,2,211.6,1,3,45.7,El cliente pidió reportes más rápidos y dashboards más claros
2025-07-07,Cliente 071,Pyme,México,Guadalajara,Luis Rivera,Soporte IA,Escala,Aliado,Activo,1013.83,6,755.59,2,5,46.4,Alta adopción por parte del equipo de operaciones
2025-07-08,Cliente 076,Pyme,México,Monterrey,Daniel Ortiz,Analítica,Enterprise,Entrada,Activo,2579.83,5,1315.64,1,7,11.8,Preocupación de precio durante la conversación de renovación
2025-07-09,Cliente 038,Pyme,México,Monterrey,Ana Torres,Analítica,Inicio,Aliado,Expansión,735.44,3,551.17,0,7,12.8,Preocupación de precio durante la conversación de renovación
2025-07-10,Cliente 068,Enterprise,Colombia,Cali,Daniel Ortiz,Analítica,Inicio,Referido,Perdido,6935.94,21,4465.87,2,7,14.7,Preocupación de precio durante la conversación de renovación
2025-07-11,Cliente 016,Pyme,Perú,Lima,Ana Torres,Automatización,Escala,Referido,Activo,2189.02,7,1132.4,1,5,38.3,Bajo uso durante el último mes
2025-07-12,Cliente 064,Pyme,México,Guadalajara,Ana Torres,Automatización,Inicio,Aliado,En riesgo,911.64,3,557.65,0,7,9.3,Varios tickets sobre confiabilidad de la integración
2025-07-13,Cliente 034,Mediana empresa,México,CDMX,Carlos Méndez,Pagos,Crecimiento,Referido,Activo,2315.01,12,1645.19,0,3,44.6,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-14,Cliente 055,Mediana empresa,México,Monterrey,Carlos Méndez,Automatización,Enterprise,Referido,Expansión,7293.53,7,5491.14,1,7,19.0,Preocupación de precio durante la conversación de renovación
2025-07-15,Cliente 070,Pyme,México,CDMX,Daniel Ortiz,Sincronización CRM,Crecimiento,Prospección,Activo,907.68,5,421.84,0,5,15.3,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-16,Cliente 002,Pyme,Estados Unidos,Austin,Daniel Ortiz,Automatización,Crecimiento,Entrada,Expansión,900.31,3,575.94,0,8,0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-17,Cliente 017,Pyme,Colombia,Cali,Ana Torres,Automatización,Inicio,Entrada,Perdido,668.69,1,357.24,1,5,38.0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-07-18,Cliente 003,Mediana empresa,Perú,Arequipa,Daniel Ortiz,Analítica,Crecimiento,Prospección,Activo,2060.05,8,1241.18,1,7,7.1,Bajo uso durante el último mes
2025-07-19,Cliente 010,Mediana empresa,Perú,Lima,Ana Torres,Sincronización CRM,Crecimiento,Prospección,Activo,2320.94,6,1368.07,2,9,0,El cliente pidió reportes más rápidos y dashboards más claros
2025-07-20,Cliente 014,Mediana empresa,Perú,Arequipa,Luis Rivera,Soporte IA,Escala,Entrada,Perdido,4257.0,8,2017.93,1,4,46.1,Preocupación de precio durante la conversación de renovación
2025-07-21,Cliente 073,Pyme,México,Monterrey,Sofía Vega,Pagos,Escala,Entrada,Activo,1238.12,2,661.28,0,8,4.2,Varios tickets sobre confiabilidad de la integración
2025-07-22,Cliente 030,Pyme,Chile,Santiago,Luis Rivera,Soporte IA,Escala,Referido,Activo,1215.12,6,664.32,0,7,7.1,Bajo uso durante el último mes
2025-07-23,Cliente 030,Mediana empresa,Perú,Lima,Daniel Ortiz,Automatización,Escala,Referido,Expansión,4847.3,7,3424.66,0,6,10.2,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-24,Cliente 081,Enterprise,Colombia,Bogotá,Sofía Vega,Analítica,Inicio,Referido,Activo,5797.49,18,3592.41,4,4,56.5,Bajo uso durante el último mes
2025-07-25,Cliente 004,Mediana empresa,Estados Unidos,Miami,Daniel Ortiz,Pagos,Enterprise,Referido,Activo,4419.76,6,2989.15,2,9,14.0,El cliente pidió reportes más rápidos y dashboards más claros
2025-07-26,Cliente 010,Mediana empresa,Colombia,Medellín,Sofía Vega,Soporte IA,Escala,Referido,En riesgo,3577.21,11,2116.84,1,7,18.3,Alta adopción por parte del equipo de operaciones
2025-07-27,Cliente 020,Enterprise,México,Guadalajara,Sofía Vega,Soporte IA,Inicio,Aliado,En riesgo,6537.52,13,2973.81,0,6,13.3,Bajo uso durante el último mes
2025-07-28,Cliente 037,Pyme,Colombia,Bogotá,Luis Rivera,Analítica,Escala,Aliado,Activo,1326.49,5,690.0,1,5,25.9,Sponsor ejecutivo positivo y oportunidad de expansión
2025-07-29,Cliente 036,Pyme,Colombia,Bogotá,Carlos Méndez,Sincronización CRM,Enterprise,Entrada,En riesgo,2025.01,3,1001.29,0,8,0,Preocupación de precio durante la conversación de renovación
2025-07-30,Cliente 001,Pyme,Perú,Arequipa,Luis Rivera,Sincronización CRM,Enterprise,Referido,Expansión,2079.53,1,1263.36,1,5,21.2,Está satisfecho con la automatización pero quiere más campos del CRM
2025-07-31,Cliente 056,Pyme,Colombia,Bogotá,Carlos Méndez,Analítica,Enterprise,Entrada,Expansión,2216.31,4,1055.9,1,6,25.7,Alta adopción por parte del equipo de operaciones
2025-08-01,Cliente 089,Pyme,Estados Unidos,Austin,Ana Torres,Pagos,Inicio,Entrada,Expansión,756.5,5,488.56,1,9,4.4,Está satisfecho con la automatización pero quiere más campos del CRM
2025-08-02,Cliente 020,Pyme,Colombia,Medellín,Carlos Méndez,Automatización,Inicio,Entrada,Activo,864.55,6,364.11,0,9,0,Sponsor ejecutivo positivo y oportunidad de expansión
2025-08-03,Cliente 079,Pyme,México,Monterrey,Carlos Méndez,Soporte IA,Crecimiento,Aliado,Expansión,1021.47,5,738.16,2,4,45.8,Varios tickets sobre confiabilidad de la integración
2025-08-04,Cliente 070,Pyme,Colombia,Bogotá,Carlos Méndez,Soporte IA,Enterprise,Prospección,Activo,1582.43,2,1209.41,1,6,19.0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-08-05,Cliente 077,Pyme,Colombia,Medellín,Carlos Méndez,Pagos,Inicio,Referido,Activo,347.54,2,242.53,1,8,2.8,El cliente pidió reportes más rápidos y dashboards más claros
2025-08-06,Cliente 035,Pyme,Colombia,Cali,Ana Torres,Sincronización CRM,Crecimiento,Aliado,Expansión,936.82,4,604.35,1,9,0,El cliente pidió reportes más rápidos y dashboards más claros
2025-08-07,Cliente 049,Pyme,Chile,Valparaíso,Daniel Ortiz,Analítica,Crecimiento,Aliado,Activo,861.74,3,423.49,2,8,21.2,Varios tickets sobre confiabilidad de la integración
2025-08-08,Cliente 043,Pyme,México,CDMX,Ana Torres,Analítica,Escala,Entrada,Activo,1545.5,4,806.62,0,9,0,Bajo uso durante el último mes
2025-08-09,Cliente 084,Pyme,Perú,Arequipa,Ana Torres,Analítica,Inicio,Referido,Activo,527.57,4,362.63,0,6,3.9,Sponsor ejecutivo positivo y oportunidad de expansión
2025-08-10,Cliente 042,Pyme,Chile,Valparaíso,Carlos Méndez,Soporte IA,Inicio,Prospección,Activo,743.01,2,426.96,0,7,0,Preocupación de precio durante la conversación de renovación
2025-08-11,Cliente 049,Pyme,México,Guadalajara,Carlos Méndez,Pagos,Escala,Referido,Activo,815.48,6,628.79,0,8,0,Varios tickets sobre confiabilidad de la integración
2025-08-12,Cliente 019,Mediana empresa,Estados Unidos,Miami,Daniel Ortiz,Automatización,Inicio,Referido,Activo,2277.97,10,1644.02,1,3,50.2,Está satisfecho con la automatización pero quiere más campos del CRM
2025-08-13,Cliente 033,Pyme,Chile,Santiago,Ana Torres,Sincronización CRM,Escala,Referido,Activo,1580.83,3,816.55,1,9,0,Preocupación de precio durante la conversación de renovación
2025-08-14,Cliente 042,Pyme,México,Monterrey,Ana Torres,Analítica,Crecimiento,Entrada,Activo,993.84,4,685.09,0,8,5.4,Necesita apoyo de onboarding y documentación más clara
2025-08-15,Cliente 081,Mediana empresa,México,Monterrey,Daniel Ortiz,Soporte IA,Crecimiento,Prospección,Activo,2017.06,10,1570.22,0,3,31.4,Varios tickets sobre confiabilidad de la integración
2025-08-16,Cliente 073,Mediana empresa,Colombia,Cali,Luis Rivera,Pagos,Enterprise,Prospección,Activo,5188.84,8,3928.12,2,9,13.0,Está satisfecho con la automatización pero quiere más campos del CRM
2025-08-17,Cliente 002,Pyme,Colombia,Medellín,Ana Torres,Analítica,Inicio,Aliado,Expansión,610.09,2,276.85,0,7,6.5,Preocupación de precio durante la conversación de renovación
2025-08-18,Cliente 045,Mediana empresa,Estados Unidos,Austin,Carlos Méndez,Soporte IA,Crecimiento,Prospección,Activo,2224.63,9,1383.72,0,6,13.9,Necesita apoyo de onboarding y documentación más clara
2025-08-19,Cliente 034,Mediana empresa,Colombia,Cali,Daniel Ortiz,Soporte IA,Inicio,Prospección,Activo,2361.98,7,1618.94,0,4,22.2,Preocupación de precio durante la conversación de renovación
2025-08-20,Cliente 028,Pyme,Perú,Lima,Luis Rivera,Automatización,Crecimiento,Entrada,Activo,982.73,4,593.78,0,4,24.5,Alta adopción por parte del equipo de operaciones
2025-08-21,Cliente 031,Mediana empresa,Colombia,Medellín,Sofía Vega,Sincronización CRM,Inicio,Prospección,En riesgo,1791.69,10,1322.24,3,2,79.9,Necesita apoyo de onboarding y documentación más clara
2025-08-22,Cliente 056,Mediana empresa,México,Guadalajara,Ana Torres,Pagos,Enterprise,Prospección,En riesgo,4514.76,11,3148.9,0,6,14.3,Preocupación de precio durante la conversación de renovación
2025-08-23,Cliente 049,Pyme,Estados Unidos,Miami,Luis Rivera,Soporte IA,Crecimiento,Aliado,En riesgo,653.49,5,347.49,2,7,17.1,El cliente pidió reportes más rápidos y dashboards más claros
2025-08-24,Cliente 083,Pyme,México,CDMX,Carlos Méndez,Sincronización CRM,Crecimiento,Entrada,Expansión,881.71,10,571.0,0,5,27.5,Alta adopción por parte del equipo de operaciones
2025-08-25,Cliente 005,Pyme,México,Monterrey,Luis Rivera,Automatización,Escala,Aliado,Activo,1175.85,4,846.92,2,8,18.2,Sponsor ejecutivo positivo y oportunidad de expansión
2025-08-26,Cliente 025,Mediana empresa,Chile,Valparaíso,Carlos Méndez,Automatización,Enterprise,Prospección,Activo,6494.1,10,4686.0,0,7,10.5,Alta adopción por parte del equipo de operaciones
2025-08-27,Cliente 023,Pyme,Colombia,Bogotá,Daniel Ortiz,Soporte IA,Inicio,Entrada,Activo,554.82,3,344.99,2,8,20.7,Alta adopción por parte del equipo de operaciones
2025-08-28,Cliente 015,Enterprise,Colombia,Bogotá,Luis Rivera,Sincronización CRM,Crecimiento,Entrada,En riesgo,9069.1,18,5031.81,1,9,0,Preocupación de precio durante la conversación de renovación
2025-08-29,Cliente 017,Pyme,Colombia,Medellín,Luis Rivera,Sincronización CRM,Inicio,Prospección,Activo,538.09,5,387.8,0,8,5.6,Alta adopción por parte del equipo de operaciones
2025-08-30,Cliente 063,Pyme,Colombia,Cali,Daniel Ortiz,Soporte IA,Escala,Aliado,En riesgo,925.64,5,568.03,0,8,0,Preocupación de precio durante la conversación de renovación
2025-08-31,Cliente 044,Mediana empresa,México,Monterrey,Carlos Méndez,Analítica,Crecimiento,Aliado,Expansión,2151.7,12,1265.99,1,7,16.2,Varios tickets sobre confiabilidad de la integración
2025-09-01,Cliente 048,Mediana empresa,Chile,Santiago,Carlos Méndez,Analítica,Crecimiento,Entrada,Activo,2026.06,7,1509.56,1,7,6.3,Está satisfecho con la automatización pero quiere más campos del CRM
2025-09-02,Cliente 079,Pyme,México,Guadalajara,Sofía Vega,Soporte IA,Escala,Prospección,En riesgo,1646.66,5,1047.83,0,7,0,Alta adopción por parte del equipo de operaciones
2025-09-03,Cliente 054,Pyme,Colombia,Cali,Sofía Vega,Pagos,Inicio,Aliado,Activo,730.53,7,554.78,0,8,1.0,El cliente pidió reportes más rápidos y dashboards más claros
2025-09-04,Cliente 012,Pyme,Chile,Valparaíso,Sofía Vega,Soporte IA,Inicio,Entrada,En riesgo,770.41,9,379.15,1,8,0,Preocupación de precio durante la conversación de renovación
